medium_multiplier,high_multiplier,balanced_accuracy
1.16,1.93,0.9711892601917587
0.86,1.91,0.9711891634001475
0.96,2.39,0.9711889847796259
0.9,1.49,0.9711889025623416
0.8,1.99,0.971188894508646
1.02,2.37,0.9711883482622926
1.0,2.27,0.9711875680799671
1.02,1.59,0.9711874324686702
0.84,1.63,0.9711873740870907
1.16,2.57,0.9711873041760323
0.88,1.49,0.9711872169711814
1.16,1.91,0.9711866173308152
1.08,2.45,0.9711863803287141
1.1,1.71,0.9711862447174172
1.12,1.85,0.9711857653159934
0.78,2.13,0.9711855033547773
0.88,1.37,0.9711853024316154
1.02,2.47,0.9711849770799721
0.82,1.59,0.9711849083136048
0.82,2.23,0.971184138516067
0.92,1.81,0.9711838976498091
0.8,1.23,0.9711834213145142
0.96,1.97,0.971183241160928
1.02,1.61,0.9711831040165665
0.84,1.65,0.9711830456349871
0.88,2.13,0.9711828470429174
1.06,1.63,0.971182749841652
1.14,2.21,0.9711826230820785
1.04,2.13,0.9711824794170859
0.78,1.31,0.9711824440731833
1.14,2.79,0.9711823526575123
1.06,2.09,0.9711815221473028
0.98,2.01,0.971181201394853
1.12,2.23,0.9711809374909182
1.02,1.97,0.9711809190524345
1.08,2.21,0.9711808656584219
0.82,1.61,0.9711805798615011
0.94,1.93,0.9711803493800311
1.0,2.73,0.9711803263423541
1.02,2.77,0.9711801492548968
0.96,2.05,0.9711798699786073
1.1,2.69,0.9711794608766154
0.94,2.35,0.9711791216856821
1.14,1.89,0.9711787940029466
1.16,2.63,0.9711786472718251
0.94,2.57,0.9711786223127103
1.12,2.19,0.9711782946299748
0.88,2.39,0.9711780192178421
0.9,1.51,0.9711776027971912
0.98,2.57,0.9711775597879663
1.08,2.09,0.9711772655276957
1.02,1.69,0.9711770899733027
1.16,2.69,0.9711769616806648
0.82,1.37,0.9711767507823694
0.92,2.29,0.971176655912196
1.1,2.25,0.9711763601188611
0.84,2.09,0.9711758038973742
0.8,1.33,0.9711757216800901
1.1,2.73,0.9711751324245119
1.16,2.31,0.9711748181926932
1.04,2.05,0.971174550834256
1.14,1.91,0.9711744655508431
0.9,1.77,0.9711744605632763
0.86,1.69,0.9711740345558653
1.08,1.79,0.9711734364485638
0.98,2.45,0.9711730023874572
1.1,2.13,0.9711727599881348
1.12,2.71,0.9711727384835224
1.12,2.29,0.971172280586711
0.84,1.41,0.9711722452428084
1.16,2.27,0.97117217533175
0.9,1.75,0.9711718177023331
1.04,2.55,0.9711716375487467
0.86,1.67,0.9711713916949222
1.0,2.45,0.9711712115413359
0.82,2.01,0.9711706952629452
0.98,2.41,0.9711703595265139
1.0,1.67,0.9711702957477133
0.98,2.67,0.9711698601535422
0.94,2.47,0.9711697364600976
0.98,1.65,0.9711694437328914
1.08,1.81,0.9711691079964603
1.16,1.81,0.9711690745739955
1.12,1.75,0.9711682225591737
1.0,2.05,0.9711681107835813
0.8,2.19,0.9711674811965337
1.04,2.59,0.9711673090966433
1.06,2.65,0.9711673090966433
1.0,1.97,0.9711671535137983
0.98,1.63,0.9711668008719481
1.16,2.37,0.9711661612884862
1.02,1.71,0.9711657902081524
1.12,2.49,0.9711655382220697
0.96,2.37,0.9711654279795421
0.8,1.97,0.9711653377085622
0.78,1.95,0.9711650887886086
0.88,1.71,0.9711648463892862
1.16,1.83,0.9711647461218919
1.06,2.61,0.9711646662357
0.9,2.21,0.9711645759647202
0.82,1.75,0.97116422332287
0.86,2.11,0.9711641499573092
0.9,2.45,0.9711640765917485
0.92,1.89,0.9711639409804516
0.88,1.47,0.9711636601710976
1.02,2.09,0.9711636052440205
0.92,1.53,0.9711634830836403
1.08,2.65,0.9711630524770359
0.94,2.01,0.9711630355716169
1.02,2.01,0.9711626479742375
1.12,2.17,0.971161709142938
0.92,1.39,0.9711615685440743
0.96,2.41,0.9711610995274386
0.96,2.63,0.9711606001544668
0.88,1.73,0.9711605179371826
1.0,2.49,0.9711599117761854
0.92,1.55,0.9711591546315367
1.08,2.13,0.9711589944494984
1.08,2.69,0.9711587240249324
1.04,2.73,0.9711579238710587
1.14,2.25,0.9711573806908343
0.82,2.15,0.9711569815852571
1.06,2.13,0.9711562797560589
1.16,2.25,0.9711555898447131
0.98,1.97,0.971155001733826
0.94,1.59,0.9711546490919759
0.9,1.85,0.9711545038939189
1.1,2.17,0.9711544889099376
0.94,1.89,0.9711541497190042
1.12,1.87,0.9711535516117026
0.9,2.25,0.9711532761995699
0.88,2.19,0.9711532761995699
0.92,2.27,0.9711530991121125
0.8,1.21,0.9711528932013836
0.82,2.05,0.9711524241847479
0.86,2.35,0.9711523508191872
0.84,2.07,0.9711522470972905
0.8,1.71,0.9711518944554404
0.8,1.35,0.971150479288846
0.94,1.43,0.9711500916914666
0.96,1.93,0.9711500701868543
1.06,1.79,0.9711498078159838
1.04,1.75,0.9711498078159838
0.96,2.03,0.9711493418654769
0.78,2.05,0.9711487322499773
0.94,2.33,0.9711485935725516
0.78,1.93,0.9711485033015718
0.84,1.27,0.9711467739031588
0.86,1.43,0.9711466486766498
0.94,1.99,0.97114645008458
0.86,2.15,0.9711458788791121
1.06,1.61,0.9711452504154746
0.98,1.49,0.9711439723932417
0.88,2.31,0.9711438909739853
1.1,1.85,0.9711436885177589
1.12,2.21,0.9711434380647407
1.12,2.79,0.9711431676401748
0.98,2.43,0.9711424742743268
1.04,2.09,0.9711423371299653
0.84,1.73,0.9711421750264893
0.92,2.31,0.9711417993469621
1.02,2.55,0.971141463610531
0.8,1.65,0.9711413230116673
1.12,2.39,0.9711410241522032
1.02,2.79,0.9711409642375592
0.88,1.81,0.9711405612678252
1.12,2.75,0.9711405247792314
1.1,2.75,0.9711402758592779
1.04,1.73,0.9711401936419938
0.86,1.77,0.9711401352604142
0.8,2.01,0.9711400953173183
0.82,1.69,0.9711397092530033
1.04,2.61,0.9711394238444561
0.78,1.65,0.9711393885005535
1.14,2.29,0.9711391096126373
1.02,2.51,0.9711388207495877
0.78,1.61,0.9711384312307705
0.88,1.33,0.9711381888314481
0.9,1.99,0.9711381473552877
1.1,2.35,0.9711381323713063
0.92,1.85,0.9711377413194245
0.98,2.69,0.9711376464492515
1.1,2.71,0.9711376329983347
1.14,2.35,0.9711374240214771
0.82,1.81,0.9711372953404657
1.04,2.57,0.9711367809835126
1.0,2.47,0.9711363549761017
0.8,1.61,0.9711360372897809
0.86,1.45,0.9711353489114994
1.14,1.73,0.9711350515850997
0.84,2.11,0.9711339760190935
1.08,2.17,0.9711337520582545
0.78,1.57,0.971133145508884
1.0,2.51,0.9711320265239983
0.8,1.63,0.9711317088376772
1.0,2.21,0.9711308403058095
1.08,2.71,0.9711308387727451
1.02,2.05,0.9711304342699466
1.16,2.29,0.9711303474534692
1.06,2.27,0.9711303090434376
1.06,2.63,0.9711298096704658
0.88,2.17,0.9711297193994861
1.1,2.21,0.9711292465186935
0.78,1.19,0.9711290874813464
0.82,2.03,0.9711288673846642
0.78,1.59,0.9711288170567803
1.08,2.31,0.9711286952847735
0.9,1.81,0.971128304232892
1.08,2.67,0.971128195911802
0.78,1.67,0.9711280887354029
1.0,2.01,0.9711279684964608
1.06,2.19,0.9711267089127115
1.16,1.95,0.9711265183743373
0.92,1.97,0.9711257132328969
1.1,1.67,0.9711251884911561
1.1,2.43,0.9711251470149956
0.88,2.41,0.9711248915744108
1.14,2.41,0.9711244386651664
0.9,1.37,0.9711242462053544
0.92,1.95,0.9711230703719537
0.84,1.69,0.9711229466785091
0.9,2.23,0.9711227480864393
0.86,2.13,0.9711223220790283
1.0,1.69,0.9711214965563856
1.06,2.25,0.9711206948694476
0.82,1.65,0.9711204809050232
0.92,2.53,0.97112038603485
1.02,1.55,0.9711194049293623
0.94,2.61,0.9711185233562324
0.88,2.21,0.9711184196343359
1.12,2.25,0.971118195673497
0.96,1.47,0.9711181269071295
0.9,2.47,0.971117920261364
0.82,2.25,0.9711170682465422
0.86,1.31,0.9711168488848966
0.82,1.25,0.9711164228774857
0.82,1.67,0.9711161524529196
0.92,2.41,0.9711158286343408
0.96,2.11,0.9711154425700258
0.88,1.77,0.9711143616067983
0.86,1.73,0.9711139355993873
1.1,2.27,0.9711136183014397
0.98,2.15,0.9711134028039509
1.12,2.77,0.9711126395270441
0.84,2.31,0.9711125627069812
0.78,1.71,0.9711124605181491
1.16,2.33,0.971112076375272
1.12,1.89,0.9711117237334217
1.06,2.67,0.9711115385922687
0.98,2.03,0.971111488264385
1.08,2.23,0.9711111525279538
1.02,2.53,0.9711109354974005
1.16,2.39,0.9711103907841117
0.92,2.55,0.9711090862696996
1.02,2.67,0.9711085215848628
1.1,2.33,0.9711076042581759
0.9,1.91,0.9711066619723742
1.04,2.15,0.971105794973571
0.82,2.27,0.9711057684813916
0.98,2.09,0.971105474221121
1.08,2.29,0.9711051384846899
0.96,2.51,0.9711046007016867
0.8,2.09,0.9711045104307069
1.0,2.75,0.9711036418988392
1.12,2.37,0.9711035247260259
1.04,1.59,0.9711034225371938
0.98,2.47,0.971103289256989
1.12,2.31,0.971102567456243
0.94,2.37,0.9711024372421672
1.04,2.23,0.9711024237912503
0.9,1.93,0.9711023335202706
1.08,1.65,0.9711018087785298
0.84,2.33,0.971101262941831
0.98,2.11,0.9711011457690174
1.06,2.33,0.9711007382000901
0.96,2.67,0.9711005011979887
0.94,2.03,0.9711002937541956
1.04,2.21,0.9710997809303071
1.0,2.77,0.9710993134467357
0.92,1.41,0.9710988267266529
1.06,2.77,0.9710968676447976
0.96,2.07,0.9710962142220456
1.0,1.53,0.971096025216736
0.94,2.59,0.9710949665561487
0.96,1.45,0.9710945701070459
0.84,1.79,0.9710943331049445
1.02,2.11,0.9710938921135522
0.94,2.07,0.9710916368499886
0.84,1.29,0.9710910033987843
0.9,2.35,0.9710898060607711
1.1,2.41,0.9710876475888184
1.16,1.77,0.971087104408594
1.06,2.15,0.9710865666255909
0.86,1.89,0.9710862792956055
1.12,1.71,0.9710862523937722
1.14,1.75,0.9710862523937722
0.88,1.87,0.9710857480332337
1.02,2.57,0.9710856931061564
0.96,1.99,0.9710856427782727
1.0,2.13,0.9710854122968025
0.86,1.83,0.9710853220258228
1.08,2.37,0.9710851818153324
1.1,2.77,0.9710845053549034
1.0,2.07,0.9710844550270196
0.96,2.65,0.971083915710952
1.02,2.19,0.9710835496181849
1.14,2.31,0.9710833391082628
1.14,2.43,0.9710826107868854
1.0,2.61,0.9710824990112932
0.8,1.73,0.9710821813249723
1.06,2.29,0.9710815098521101
0.88,1.89,0.9710814195811301
0.78,2.15,0.9710809336590752
1.02,2.17,0.9710809067572416
0.88,1.93,0.9710797339899698
0.94,1.97,0.9710784225452721
0.86,2.39,0.9710783092366154
1.14,2.45,0.971078282334782
0.92,1.99,0.9710769140415692
0.8,2.21,0.9710768541269252
0.78,2.17,0.9710766052069717
0.9,2.27,0.9710765917560549
1.1,1.69,0.9710763892998284
0.84,1.81,0.9710760620267473
0.94,1.95,0.971075779684329
0.88,1.35,0.9710754470140267
0.98,2.07,0.9710749461079905
1.0,2.15,0.9710741125316522
0.86,1.85,0.9710740222606723
0.82,1.77,0.9710735962532614
0.96,1.95,0.9710733857433392
1.04,1.57,0.9710728944240632
1.04,2.11,0.9710726239994972
0.98,1.99,0.9710713459772643
1.08,2.19,0.9710710102408332
0.98,2.73,0.9710705761797266
0.94,1.91,0.9710704939624423
0.96,2.43,0.97107047245783
0.8,1.69,0.9710699242900388
0.86,2.17,0.971069194435597
0.82,2.07,0.9710687684281861
0.82,1.73,0.971068310531375
0.92,2.03,0.9710682571373622
1.04,2.25,0.9710675672260164
0.78,1.97,0.9710674904059533
0.84,1.85,0.9710674051225402
1.1,2.23,0.9710665047012723
1.08,2.33,0.9710659534673521
1.04,2.29,0.9710658816348561
0.8,2.23,0.9710655543617749
1.0,1.51,0.9710654971036053
0.78,1.69,0.9710653469179817
1.0,2.03,0.9710652266790394
1.16,2.49,0.9710651917235102
1.08,1.63,0.9710643093523524
0.8,1.75,0.971063910246775
1.14,2.51,0.971062654117528
1.16,2.47,0.9710625488625669
1.12,2.27,0.9710624251691223
1.0,2.11,0.9710618554967189
0.86,2.37,0.9710617237495786
1.1,2.37,0.9710614479277915
1.02,2.07,0.9710607211394785
1.12,2.41,0.9710573683956415
1.02,2.15,0.9710573499571579
1.16,2.55,0.9710565348193031
1.16,2.35,0.9710563058708974
1.12,1.69,0.9710557242806416
0.92,1.87,0.9710540855628628
0.98,2.71,0.9710539906926897
0.9,1.95,0.9710535343289429
0.92,2.33,0.9710511722773535
0.9,2.51,0.9710508499918392
1.14,2.47,0.9710503970825947
1.16,1.75,0.9710496049824168
1.14,2.39,0.9710494398128118
1.04,2.63,0.9710487967748475
0.88,2.43,0.9710482071308958
1.02,2.25,0.9710470074617904
0.84,1.71,0.9710462622349941
0.92,1.91,0.9710454286586557
0.98,2.13,0.971045375264643
0.9,1.83,0.9710446484763301
0.88,2.45,0.9710438786787924
1.0,2.79,0.9710435429423612
1.12,2.47,0.9710417401783875
1.02,2.21,0.9710417217399039
1.0,2.53,0.9710413994543896
0.92,1.93,0.9710411002065521
1.08,2.73,0.9710402117031366
0.92,2.57,0.9710393731392314
1.02,2.23,0.9710373932878005
1.16,2.51,0.9710373064713229
0.86,1.75,0.9710372511558724
0.9,2.49,0.9710342645048023
0.86,2.25,0.9710336095489858
0.96,2.09,0.9710334724046245
1.0,2.17,0.9710322846533712
0.88,1.79,0.9710307058502364
0.82,2.29,0.9710290840378768
0.8,2.03,0.9710285543085693
0.9,1.97,0.9710282919376989
0.94,2.63,0.9710278962866238
1.06,2.69,0.9710278828357071
0.98,2.49,0.9710266048134741
0.84,2.19,0.9710260351410706
0.88,1.91,0.9710256490767556
1.12,2.45,0.9710251546913505
1.16,2.45,0.9710250494363896
0.84,2.13,0.9710224350103444
1.16,2.43,0.9710224065754464
1.0,2.19,0.971020984888221
0.94,2.39,0.9710187814856054
1.06,2.23,0.9710178107649057
0.9,1.89,0.971017720493926
1.12,2.43,0.9710155405173606
0.9,1.87,0.9710150776329826
0.88,2.23,0.9710138499386337
1.1,2.39,0.9710126487364636
1.14,2.37,0.9710119403866343
1.06,2.31,0.9710117967216418
0.86,1.87,0.971011280443251
0.98,2.77,0.9710104772232485
0.94,2.05,0.971009666684587
1.1,2.31,0.9710047201536339
0.84,2.35,0.9710036645591756
1.08,2.35,0.971003211649931
1.08,2.27,0.971002254380148
1.02,2.59,0.9710020373495946
0.88,1.83,0.971001135006889
1.1,2.79,0.9710008495983417
1.12,2.35,0.971000640621484
0.84,1.83,0.9709993775832323
1.04,2.19,0.9709968968257652
0.88,1.85,0.9709968065547855
0.96,2.01,0.9709950157086641
0.98,2.05,0.9709929759425892
0.84,1.77,0.9709914490004025
1.12,2.33,0.970991026447494
0.86,1.81,0.9709894092343276
0.96,2.69,0.9709889601892399
0.84,1.75,0.9709888061394594
0.94,1.41,0.970988794221607
0.8,1.67,0.9709879541246375
1.06,2.21,0.9709872826517753
0.86,1.79,0.9709867663733843
0.92,2.01,0.9709862869719607
0.78,1.63,0.9709850623437406
1.16,2.41,0.9709849071492691
1.04,2.27,0.9709839114694546
0.86,2.43,0.9709833537149034
0.82,1.79,0.9709829691836528
0.98,1.47,0.970982674923382
1.14,2.49,0.9709806839521266
0.9,2.29,0.9709789933733995
1.08,2.25,0.9709786975800644
0.8,2.27,0.9709775701531096
1.06,1.59,0.9709769816325683
0.94,2.67,0.9709747686431925
0.78,1.17,0.9709747613245336
0.78,2.21,0.9709746783722126
1.1,2.29,0.9709741920405035
1.04,2.17,0.9709733400256816
0.98,2.75,0.9709729777970711
0.82,1.71,0.9709723977398799
0.92,2.61,0.9709723028697065
0.94,2.45,0.9709709395640607
0.96,2.73,0.9709706891110427
0.98,2.79,0.9709686493449675
1.0,2.09,0.9709659427052237
1.08,2.75,0.9709635272596217
0.9,1.35,0.9709629487354947
0.9,2.55,0.9709628657831738
0.82,1.23,0.9709620967206728
1.02,2.13,0.9709614371656629
1.14,1.71,0.9709598114891466
0.86,2.41,0.9709597969148196
0.94,2.65,0.9709581831561557
0.78,2.19,0.9709580928851759
0.86,1.29,0.9709555514150369
1.16,2.53,0.9709536507147613
0.96,2.45,0.9709519601360341
1.04,2.65,0.970951198392192
1.02,1.53,0.9709511361464559
0.86,2.19,0.9709506821138012
0.84,2.39,0.9709505369157442
0.82,2.09,0.9709502561063904
1.1,1.65,0.9709499483952029
0.78,1.99,0.9709489780841575
0.88,2.49,0.9709489231570804
0.82,2.33,0.9709480711422583
0.8,2.25,0.970947042039979
1.04,2.71,0.9709451843489282
0.92,2.59,0.9709417747565761
0.96,2.71,0.9709401609979121
0.9,2.53,0.9709393089830902
1.0,2.55,0.9709368297586874
0.92,2.35,0.9709326599555577
0.88,2.47,0.9709323376700434
0.82,2.31,0.9709314856552215
1.06,2.71,0.9709302844530517
0.86,2.47,0.9709302260714722
0.86,2.45,0.970920611897482
0.98,2.55,0.9709203495266117
0.84,2.37,0.9709200088026138
0.96,2.47,0.9709197464317434
0.96,1.43,0.9709193300110925
0.78,2.39,0.9709174512250835
0.88,2.51,0.9709140665918462
0.78,2.03,0.9709124359277631
0.8,1.19,0.970912268427066
0.94,2.69,0.9709120268257712
1.06,2.73,0.9709120133748544
0.78,2.23,0.9709119365547915
0.98,2.53,0.9709107353526215
0.92,2.39,0.9709100604252571
0.78,2.01,0.9709097930668197
0.92,2.63,0.9709095610522852
0.98,2.51,0.9709080924916783
0.96,2.75,0.9709079472936213
0.92,2.37,0.9709074175643138
0.9,2.57,0.9709070952787995
0.92,1.37,0.9709070011436629
1.0,2.57,0.9709046160543967
0.86,2.21,0.9709045257834168
0.94,2.73,0.970903369921564
0.94,2.43,0.9709029120247528
0.88,2.53,0.9709027668266957
0.8,2.29,0.9709008857095945
0.82,2.13,0.9708997713239024
0.96,2.79,0.9708992903894141
0.84,1.25,0.9708991778157943
0.9,2.61,0.9708984383745922
1.04,1.55,0.9708976543281099
0.82,2.11,0.9708971284629592
0.8,2.05,0.9708960993606799
0.9,2.59,0.9708957955136489
0.88,2.25,0.9708953376168378
0.92,2.67,0.9708939328350313
0.8,2.07,0.9708917709085764
1.0,1.49,0.9708902570076522
0.84,2.15,0.9708899800624549
1.08,1.61,0.9708890692563991
1.02,2.65,0.9708888107496855
0.88,2.29,0.9708866807126305
0.94,2.41,0.970886326537716
1.02,2.63,0.9708861678887422
0.82,2.35,0.9708853293248371
0.96,2.49,0.9708848898665092
0.88,2.27,0.9708840378516874
0.88,1.31,0.9708836214310366
0.9,2.75,0.970882081835961
0.94,2.71,0.9708798131214804
0.94,1.39,0.9708789388040183
0.84,2.17,0.9708786802973045
0.92,2.65,0.9708773473479946
1.04,2.69,0.9708771568096203
0.9,2.33,0.9708770665386406
1.02,2.61,0.970876553714752
0.96,2.77,0.9708757335893305
0.78,2.27,0.970875394398397
1.12,1.67,0.9708735128716416
0.98,1.45,0.9708728195057934
1.06,2.75,0.9708701854965737
1.0,2.59,0.9708697594891627
0.8,2.31,0.9708686720053038
1.08,2.79,0.9708685717379094
1.16,1.73,0.9708673935734167
0.78,2.25,0.9708657802244071
0.8,2.33,0.9708643435532003
0.94,1.31,0.9708640389081417
0.84,2.57,0.9708627816554846
0.86,2.23,0.9708626979051361
0.88,2.69,0.9708611678968206
0.86,2.63,0.9708607418894096
1.06,1.57,0.9708601549019327
0.9,1.33,0.9708600646309528
0.84,2.41,0.9708599098461357
0.86,1.27,0.970859638623542
0.82,2.37,0.9708531156205463
0.9,2.77,0.9708498681316703
0.84,2.43,0.9708486100809853
0.8,2.45,0.9708479870145691
0.9,2.31,0.9708465384255102
0.82,2.51,0.9708463732559052
1.08,2.77,0.9708450149378258
0.98,1.37,0.9708439769838232
0.84,1.17,0.9708398071806933
1.04,2.67,0.9708396573834431
1.04,1.45,0.9708382836930092
0.78,1.09,0.9708360633849745
1.14,1.59,0.9708350561756812
0.82,2.39,0.9708348445423489
1.02,1.51,0.9708343094158204
1.1,1.63,0.9708331216645673
0.84,2.45,0.9708303390027883
0.96,1.31,0.9708294312628613
1.14,1.69,0.9708290421324174
0.96,1.35,0.9708251028107577
0.8,2.47,0.970822744623325
0.8,1.09,0.9708223696788347
0.86,2.65,0.970821556872072
0.86,2.69,0.9708198712809116
0.94,2.75,0.9708197141650023
0.94,1.29,0.9708195681689177
0.86,2.49,0.9708186850627231
1.06,1.49,0.9708173697538688
0.84,2.59,0.9708166253251002
1.08,1.51,0.9708157559952048
0.94,1.33,0.970815239716814
0.88,2.71,0.9708150115664361
0.84,2.63,0.9708149397339398
1.06,1.45,0.9708147268929256
0.86,2.51,0.9708143566106195
0.82,2.53,0.9708141595516143
0.92,1.29,0.9708127739433281
0.78,1.07,0.9708125065848909
0.84,2.61,0.9708122968729965
0.88,2.55,0.9708121397570872
0.8,2.49,0.9708114448581747
0.88,1.23,0.9708103081698423
0.92,2.69,0.9708102770784697
0.78,2.43,0.9708085530772778
0.9,2.63,0.9708078113049837
0.9,1.23,0.970807665308899
0.98,1.35,0.9708064775576458
0.8,1.13,0.9708040986006375
0.88,2.73,0.9708037118012859
0.86,2.67,0.9708032857938749
0.82,1.15,0.9708024848419735
0.84,1.15,0.9708023077545161
0.98,1.39,0.9708021491055424
0.96,1.33,0.9708015460106741
0.8,2.51,0.9708001450930244
1.08,1.47,0.9707991705081679
0.78,2.41,0.9707989389032877
0.82,2.57,0.9707985313343603
1.02,1.43,0.9707984955808033
0.9,1.27,0.9707963655437486
0.8,1.05,0.9707961700178077
0.86,1.21,0.9707959395363376
0.82,2.55,0.970795888473417
1.02,1.39,0.97079585271986
0.88,2.57,0.9707938686788902
1.04,1.43,0.9707938129537852
1.0,1.37,0.9707933869463742
1.12,1.57,0.9707932282974004
0.78,2.45,0.9707902819990806
1.04,1.47,0.9707894845016817
0.92,1.27,0.9707892171432443
1.0,1.41,0.9707890584942707
0.8,1.11,0.9707875131136007
0.82,1.21,0.9707868566247195
